cust_id,full_name,email,phone,signup_date,customer_segment,region,total_lifetime_orders,source_system
C-01493,Chai Suksawat,chai.suksawat1493@example.com,0861625300,2024-04-01,New,Chiang Mai,40,CRM_V2
C-00709,Kittipong Suksawat,kittipong.suksawat709@example.com,0872216944,2023-02-25,Regular,Bangkok,10,CRM_V2
C-02983,Nattaya Rattanakul,dup_malee.wongsawat2983@example.com,0842647785,2022-08-08,Regular,Chonburi,16,CRM_V2
C-06341,Somsak Charoensuk,somsak.charoensuk6341@example.com,0835665384,2023-07-09,Regular,Phuket,18,CRM_V2
C-02616,Malee Wongsawat,malee.wongsawat2616@example.com,0848257717,2023-01-27,New,Chonburi,39,CRM_V2
C-01719,Waree Thongdee,dup_waree.phanuwat1719@example.com,0898976194,2022-08-31,Regular,Khon Kaen,17,CRM_LEGACY_MIGRATED
C-03867,Malee Rattanakul,malee.rattanakul3867@example.com,0893687703,2024-04-07,Regular,Chonburi,4,CRM_V2
C-03507,Chai Suksawat,chai.suksawat3507@example.com,0803630865,2022-01-29,New,Bangkok,21,CRM_V2
C-07600,Siriporn Wongsawat,siriporn.wongsawat7600@example.com,0822580229,2022-11-02,VIP,Khon Kaen,16,CRM_V2
C-05268,Waree Suksawat,waree.suksawat5268@example.com,0895277032,2023-03-08,VIP,Phuket,7,CRM_V2
C-06469,Chai Sukjai,chai.sukjai6469@example.com,0828790859,2022-08-21,Regular,Chiang Mai,4,CRM_V2
C-00831,Nattaya Phanuwat,nattaya.phanuwat831@example.com,0877458560,2023-05-02,New,Chiang Mai,23,CRM_V2
C-02568,Chai Kaewmanee,chai.kaewmanee2568@example.com,0836368089,2022-06-16,VIP,Phuket,35,CRM_V2
C-06136,Nattaya Wongsawat,nattaya.wongsawat6136@example.com,0819475579,2024-02-09,VIP,Bangkok,37,CRM_V2
C-03357,Wichai Phanuwat,wichai.phanuwat3357@example.com,0846498174,2023-10-14,Regular,Chonburi,29,CRM_LEGACY
C-01167,Somchai Rattanakul,somchai.rattanakul1167@example.com,0860035265,2023-11-01,Regular,Bangkok,3,CRM_V2
C-02385,Kittipong Charoensuk,kittipong.charoensuk2385@example.com,0827489090,2024-04-28,Regular,Chiang Mai,13,CRM_V2
C-04637,Anan Suksawat,anan.suksawat4637@example.com,0819717877,2024-01-14,Regular,Khon Kaen,9,CRM_V2
C-03313,Siriporn Kaewmanee,siriporn.kaewmanee3313@example.com,0880609776,2022-07-22,Regular,Phuket,5,CRM_LEGACY
C-06644,Somchai Suksawat,somchai.suksawat6644@example.com,0872441039,2022-05-19,VIP,Chiang Mai,23,CRM_V2
C-02665,Suda Wongsawat,suda.wongsawat2665@example.com,0831666114,2022-04-08,Regular,Bangkok,35,CRM_V2
C-02407,Nattaya Sukjai,nattaya.sukjai2407@example.com,0861857966,2022-11-24,Regular,Bangkok,26,CRM_V2
C-04204,Siriporn Wongsawat,siriporn.wongsawat4204@example.com,0831645499,2023-09-18,Regular,Phuket,24,CRM_V2
C-02459,Somsak Sukjai,somsak.sukjai2459@example.com,0880646468,2022-10-11,New,Chonburi,29,CRM_LEGACY
C-05183,Pim Thongdee,pim.thongdee5183@example.com,0877874117,2024-05-09,VIP,Khon Kaen,5,CRM_LEGACY
C-02517,Anan Thongdee,anan.thongdee2517@example.com,0899851105,2022-06-15,Regular,Chonburi,16,CRM_LEGACY
C-03474,Kittipong Phanuwat,kittipong.phanuwat3474@example.com,0831500044,2023-04-25,New,Chiang Mai,21,CRM_LEGACY
C-07201,Malee Chaiyaporn,malee.chaiyaporn7201@example.com,0818700795,2023-05-17,Regular,Khon Kaen,1,CRM_V2
C-05256,Kittipong Chaiyaporn,kittipong.chaiyaporn5256@example.com,0812898227,2023-07-28,Regular,Phuket,13,CRM_LEGACY_MIGRATED
C-02523,Kittipong Thongdee,kittipong.thongdee2523@example.com,0864414408,2022-03-23,New,Chiang Mai,1,CRM_LEGACY
C-08224,Kittipong Suksawat,kittipong.suksawat8224@example.com,0828776131,2022-05-24,Regular,Bangkok,14,CRM_V2
C-03368,Pim Wongsawat,pim.wongsawat3368@example.com,0837982626,2024-01-31,VIP,Phuket,39,CRM_V2
C-05929,Chai Sukjai,chai.sukjai5929@example.com,0810300821,2024-01-12,Regular,Chiang Mai,11,CRM_V2
C-01256,Ratana Sukjai,ratana.sukjai1256@example.com,0844249248,2022-09-20,Regular,Khon Kaen,16,CRM_V2
C-07171,Pim Wongsawat,pim.wongsawat7171@example.com,0874118749,2022-12-11,New,Phuket,0,CRM_V2
C-04475,Preecha Rattanakul,preecha.rattanakul4475@example.com,0861799186,2023-06-04,New,Chonburi,10,CRM_V2
C-06453,Nattaya Phanuwat,nattaya.phanuwat6453@example.com,0883489062,2024-01-31,Regular,Chiang Mai,26,CRM_LEGACY
C-03060,Preecha Chaiyaporn,preecha.chaiyaporn3060@example.com,0849023567,2022-11-26,New,Bangkok,31,CRM_LEGACY_MIGRATED
C-05796,Somchai Charoensuk,somchai.charoensuk5796@example.com,0881211593,2023-05-23,Regular,Chiang Mai,14,CRM_V2
C-07567,Suda Chaiyaporn,suda.chaiyaporn7567@example.com,0854538914,2024-04-08,Regular,Chonburi,13,CRM_V2
C-01506,Somchai Sukjai,somchai.sukjai1506@example.com,0823297571,2023-07-17,Regular,Bangkok,21,CRM_LEGACY
C-00027,Pim Kaewmanee,pim.kaewmanee27@example.com,0838720907,2022-11-11,Regular,Phuket,31,CRM_V2
C-00898,Somchai Sukjai,somchai.sukjai898@example.com,0818124990,2022-11-03,New,Chonburi,29,CRM_V2
C-06243,Ratana Kaewmanee,ratana.kaewmanee6243@example.com,0885015744,2022-09-24,Regular,Khon Kaen,7,CRM_LEGACY
C-07897,Wichai Rattanakul,wichai.rattanakul7897@example.com,0820939590,2022-09-30,Regular,Chonburi,3,CRM_V2
C-01806,Somchai Boonmee,somchai.boonmee1806@example.com,0809557975,2024-05-29,New,Khon Kaen,10,CRM_V2
C-08225,Ratana Phanuwat,ratana.phanuwat8225@example.com,0828586919,2024-01-16,New,Bangkok,9,CRM_V2
C-04126,Somchai Sukjai,somchai.sukjai4126@example.com,0804125419,2023-06-20,Regular,Chiang Mai,31,CRM_V2
C-01496,Wichai Phanuwat,wichai.phanuwat1496@example.com,0887560518,2024-02-28,Regular,Bangkok,14,CRM_V2
C-08505,Waree Chaiyaporn,waree.chaiyaporn8505@example.com,0839054260,2022-01-27,Regular,Bangkok,3,CRM_V2
C-06101,Siriporn Suksawat,siriporn.suksawat6101@example.com,0819965616,2022-08-10,VIP,Chiang Mai,36,CRM_LEGACY
C-02772,Somchai Rattanakul,somchai.rattanakul2772@example.com,0815296288,2023-10-28,Regular,Chiang Mai,33,CRM_V2
C-08095,Somsak Charoensuk,somsak.charoensuk8095@example.com,0841116852,2023-08-18,Regular,Chiang Mai,19,CRM_V2
C-02245,Wichai Kaewmanee,wichai.kaewmanee2245@example.com,0860082229,2022-02-22,Regular,Phuket,29,CRM_V2
C-01774,Suda Rattanakul,suda.rattanakul1774@example.com,0886726811,2024-02-19,Regular,Phuket,20,CRM_LEGACY
C-01778,Siriporn Boonmee,siriporn.boonmee1778@example.com,0828574067,2023-11-05,Regular,Bangkok,6,CRM_V2
C-06016,Somchai Wongsawat,somchai.wongsawat6016@example.com,0845364359,2022-11-21,Regular,Phuket,13,CRM_V2
C-04733,Waree Wongsawat,dup_thanapon.wongsawat4733@example.com,0851924013,2022-04-12,Regular,Phuket,18,CRM_V2
C-07038,Waree Kaewmanee,waree.kaewmanee7038@example.com,0859211088,2022-06-05,Regular,Chiang Mai,1,CRM_V2
C-09572,Chai Wongsawat,chai.wongsawat9572@example.com,0812561404,2022-11-06,Regular,Bangkok,16,CRM_V2
C-07391,Somchai Sukjai,somchai.sukjai7391@example.com,0841483364,2022-03-01,Regular,Chiang Mai,32,CRM_LEGACY
C-04346,Thanapon Suksawat,thanapon.suksawat4346@example.com,0895171991,2022-02-06,Regular,Khon Kaen,6,CRM_V2
C-04173,Nattaya Boonmee,nattaya.boonmee4173@example.com,0878444873,2022-08-26,New,Phuket,24,CRM_V2
C-03398,Waree Wongsawat,waree.wongsawat3398@example.com,0826532139,2023-03-25,New,Khon Kaen,27,CRM_V2
C-08198,Ratana Boonmee,ratana.boonmee8198@example.com,0817699558,2023-06-01,Regular,Phuket,18,CRM_LEGACY_MIGRATED
C-02561,Somchai Chaiyaporn,somchai.chaiyaporn2561@example.com,0850177535,2023-12-07,Regular,Chonburi,40,CRM_LEGACY
C-05394,Ratana Suksawat,ratana.suksawat5394@example.com,0897841049,2024-03-04,Regular,Khon Kaen,39,CRM_LEGACY
C-02861,Ratana Kaewmanee,ratana.kaewmanee2861@example.com,0887552430,2023-11-17,Regular,Chiang Mai,30,CRM_V2
C-04949,Somsak Rattanakul,somsak.rattanakul4949@example.com,0834891296,2023-06-12,Regular,Phuket,19,CRM_LEGACY_MIGRATED
C-07928,Siriporn Wongsawat,siriporn.wongsawat7928@example.com,0843697313,2024-01-22,Regular,Phuket,40,CRM_LEGACY
C-05140,Nattaya Rattanakul,nattaya.rattanakul5140@example.com,0850220586,2023-09-28,Regular,Chiang Mai,30,CRM_V2
C-07770,Nattaya Charoensuk,nattaya.charoensuk7770@example.com,0825577710,2023-06-21,New,Chiang Mai,24,CRM_V2
C-02108,Wichai Rattanakul,wichai.rattanakul2108@example.com,0881642847,2023-12-05,Regular,Bangkok,8,CRM_LEGACY_MIGRATED
C-03553,Anan Charoensuk,anan.charoensuk3553@example.com,0893832363,2023-07-07,VIP,Chiang Mai,0,CRM_V2
C-06734,Preecha Kaewmanee,preecha.kaewmanee6734@example.com,0861427624,2022-05-10,New,Khon Kaen,1,CRM_V2
C-03435,Waree Phanuwat,waree.phanuwat3435@example.com,0880951428,2022-11-17,New,Chiang Mai,1,CRM_V2
C-08318,Siriporn Phanuwat,siriporn.phanuwat8318@example.com,0896595372,2023-07-07,VIP,Phuket,35,CRM_LEGACY
C-06465,Waree Thongdee,waree.thongdee6465@example.com,0859763711,2024-05-08,New,Bangkok,20,CRM_V2
C-07232,Anan Suksawat,anan.suksawat7232@example.com,0810211901,2022-04-30,Regular,Phuket,16,CRM_V2
C-04523,Chai Phanuwat,chai.phanuwat4523@example.com,0808870891,2023-07-15,Regular,Chiang Mai,40,CRM_V2
C-05198,Waree Charoensuk,waree.charoensuk5198@example.com,0846584967,2022-02-21,Regular,Chiang Mai,32,CRM_LEGACY_MIGRATED
C-08485,Thanapon Kaewmanee,thanapon.kaewmanee8485@example.com,0811165553,2022-10-24,Regular,Khon Kaen,35,CRM_V2
C-05341,Pim Charoensuk,pim.charoensuk5341@example.com,0858683539,2022-10-27,VIP,Bangkok,24,CRM_LEGACY_MIGRATED
C-04277,Siriporn Chaiyaporn,siriporn.chaiyaporn4277@example.com,0865731571,2022-12-16,Regular,Khon Kaen,34,CRM_LEGACY_MIGRATED
C-08625,Ratana Charoensuk,ratana.charoensuk8625@example.com,0892121484,2023-01-28,VIP,Khon Kaen,24,CRM_V2
C-00213,Wichai Sukjai,wichai.sukjai213@example.com,0831756864,2023-12-28,Regular,Chonburi,1,CRM_V2
C-04166,Wichai Sukjai,wichai.sukjai4166@example.com,0806312970,2022-05-03,New,Bangkok,13,CRM_V2
C-03289,Somchai Phanuwat,somchai.phanuwat3289@example.com,0886809400,2023-08-23,New,Khon Kaen,23,CRM_V2
C-01486,Nattaya Phanuwat,nattaya.phanuwat1486@example.com,0873360226,2023-07-17,Regular,Khon Kaen,13,CRM_V2
C-07514,Pim Charoensuk,pim.charoensuk7514@example.com,0846172199,2023-02-25,VIP,Chiang Mai,30,CRM_LEGACY
C-01647,Pim Sukjai,pim.sukjai1647@example.com,0895559117,2023-04-15,Regular,Khon Kaen,12,CRM_LEGACY_MIGRATED
C-02504,Suda Rattanakul,suda.rattanakul2504@example.com,0807726275,2022-12-14,Regular,Bangkok,10,CRM_V2
C-00519,Ratana Charoensuk,ratana.charoensuk519@example.com,0857809697,2023-03-18,New,Phuket,4,CRM_LEGACY_MIGRATED
C-05392,Malee Kaewmanee,malee.kaewmanee5392@example.com,0846149040,2023-04-21,Regular,Phuket,36,CRM_V2
C-00087,Kittipong Sukjai,kittipong.sukjai87@example.com,0842116793,2023-02-28,Regular,Chiang Mai,4,CRM_LEGACY
C-05280,Thanapon Phanuwat,thanapon.phanuwat5280@example.com,0824409213,2024-03-30,VIP,Chiang Mai,23,CRM_LEGACY
C-06989,Pim Boonmee,pim.boonmee6989@example.com,0813179968,2022-05-09,VIP,Chiang Mai,26,CRM_V2
C-01849,Siriporn Boonmee,siriporn.boonmee1849@example.com,0819734600,2023-06-17,New,Chiang Mai,18,CRM_V2
C-02990,Chai Chaiyaporn,chai.chaiyaporn2990@example.com,0869246267,2024-01-30,Regular,Chiang Mai,27,CRM_V2
C-02811,Ratana Phanuwat,ratana.phanuwat2811@example.com,0881881081,2022-05-11,VIP,Phuket,28,CRM_V2
C-01777,Anan Rattanakul,anan.rattanakul1777@example.com,0821656994,2022-10-28,VIP,Phuket,12,CRM_LEGACY
C-07950,Siriporn Suksawat,siriporn.suksawat7950@example.com,0810945322,2023-01-07,Regular,Phuket,23,CRM_LEGACY
C-08228,Ratana Wongsawat,ratana.wongsawat8228@example.com,0851803029,2023-04-05,New,Chiang Mai,33,CRM_V2
C-01082,Malee Thongdee,malee.thongdee1082@example.com,0867748105,2022-10-30,Regular,Khon Kaen,13,CRM_LEGACY
C-09032,Somsak Charoensuk,somsak.charoensuk9032@example.com,0884697364,2022-10-16,Regular,Bangkok,20,CRM_V2
C-07252,Somsak Phanuwat,somsak.phanuwat7252@example.com,0871048937,2023-07-21,Regular,Chiang Mai,21,CRM_V2
C-09329,Pim Rattanakul,pim.rattanakul9329@example.com,0850464210,2023-02-21,New,Phuket,14,CRM_LEGACY
C-01799,Nattaya Phanuwat,nattaya.phanuwat1799@example.com,0833593562,2022-01-05,Regular,Chiang Mai,14,CRM_LEGACY
C-04240,Kittipong Thongdee,kittipong.thongdee4240@example.com,0855900408,2022-09-18,New,Khon Kaen,6,CRM_V2
C-01336,Malee Thongdee,malee.thongdee1336@example.com,0856810531,2022-01-03,Regular,Bangkok,18,CRM_V2
C-05407,Suda Charoensuk,suda.charoensuk5407@example.com,0848683621,2022-11-04,New,Chiang Mai,18,CRM_V2
C-06601,Preecha Wongsawat,preecha.wongsawat6601@example.com,0845267356,2024-03-29,Regular,Chiang Mai,4,CRM_V2
C-00628,Malee Chaiyaporn,malee.chaiyaporn628@example.com,0828886530,2024-04-21,Regular,Khon Kaen,38,CRM_LEGACY
C-04553,Thanapon Phanuwat,thanapon.phanuwat4553@example.com,0813083054,2024-05-25,VIP,Bangkok,15,CRM_V2
C-01144,Thanapon Thongdee,thanapon.thongdee1144@example.com,0805159479,2022-03-02,Regular,Khon Kaen,13,CRM_LEGACY
C-00572,Waree Kaewmanee,waree.kaewmanee572@example.com,0881348919,2024-02-25,Regular,Khon Kaen,26,CRM_LEGACY
C-08845,Siriporn Kaewmanee,siriporn.kaewmanee8845@example.com,0894955865,2022-09-21,VIP,Phuket,16,CRM_V2
C-09462,Wichai Rattanakul,wichai.rattanakul9462@example.com,0844628620,2022-11-28,Regular,Chonburi,1,CRM_LEGACY
C-03075,Thanapon Kaewmanee,thanapon.kaewmanee3075@example.com,0896423364,2023-01-29,VIP,Chonburi,7,CRM_V2
C-00165,Preecha Chaiyaporn,preecha.chaiyaporn165@example.com,0829645761,2023-03-03,New,Phuket,5,CRM_V2
C-03008,Siriporn Phanuwat,siriporn.phanuwat3008@example.com,0863061661,2022-11-28,VIP,Khon Kaen,33,CRM_V2
C-06560,Preecha Thongdee,preecha.thongdee6560@example.com,0813639266,2023-10-28,Regular,Phuket,32,CRM_V2
C-09474,Somsak Sukjai,somsak.sukjai9474@example.com,0804778329,2023-03-29,VIP,Bangkok,34,CRM_V2
C-00261,Anan Wongsawat,anan.wongsawat261@example.com,0815117971,2024-04-20,Regular,Chiang Mai,3,CRM_LEGACY_MIGRATED
C-08172,Kittipong Thongdee,kittipong.thongdee8172@example.com,0832530124,2023-06-09,New,Chonburi,39,CRM_V2
C-04035,Wichai Charoensuk,,0803249728,2022-11-09,New,Chonburi,40,CRM_V2
C-05096,Suda Chaiyaporn,suda.chaiyaporn5096@example.com,0831741857,2023-07-28,Regular,Chonburi,6,CRM_LEGACY
C-00931,Thanapon Wongsawat,thanapon.wongsawat931@example.com,0891182559,2023-10-17,Regular,Chonburi,0,CRM_LEGACY
C-09250,Anan Chaiyaporn,anan.chaiyaporn9250@example.com,0835690753,2023-06-24,Regular,Chonburi,15,CRM_LEGACY
C-02677,Somsak Charoensuk,somsak.charoensuk2677@example.com,0851105455,2023-11-26,Regular,Khon Kaen,25,CRM_V2
C-06328,Kittipong Rattanakul,kittipong.rattanakul6328@example.com,0884169175,2022-12-28,Regular,Chiang Mai,12,CRM_V2
C-07954,Preecha Thongdee,preecha.thongdee7954@example.com,0893617841,2023-12-13,New,Phuket,18,CRM_V2
C-01314,Pim Sukjai,pim.sukjai1314@example.com,0833436234,2024-01-25,Regular,Phuket,29,CRM_LEGACY
C-03850,Malee Kaewmanee,malee.kaewmanee3850@example.com,0843234358,2023-09-15,Regular,Chiang Mai,9,CRM_V2
C-07362,Malee Charoensuk,malee.charoensuk7362@example.com,0882033341,2022-01-31,VIP,Phuket,28,CRM_LEGACY
C-03711,Waree Charoensuk,waree.charoensuk3711@example.com,0883742617,2023-06-05,New,Chiang Mai,1,CRM_V2
C-08144,Wichai Suksawat,wichai.suksawat8144@example.com,0869811967,2023-04-19,New,Khon Kaen,7,CRM_LEGACY
C-08943,Preecha Chaiyaporn,preecha.chaiyaporn8943@example.com,0833487227,2022-04-27,Regular,Bangkok,16,CRM_LEGACY_MIGRATED
C-08117,Nattaya Charoensuk,nattaya.charoensuk8117@example.com,0895477695,2023-12-25,Regular,Chiang Mai,39,CRM_V2
C-07704,Siriporn Suksawat,siriporn.suksawat7704@example.com,0872995971,2022-09-01,New,Bangkok,25,CRM_LEGACY
C-07495,Chai Rattanakul,chai.rattanakul7495@example.com,0812430800,2023-05-30,New,Bangkok,32,CRM_V2
C-04220,Suda Sukjai,suda.sukjai4220@example.com,0809992141,2023-09-14,Regular,Phuket,17,CRM_V2
C-08743,Wichai Rattanakul,wichai.rattanakul8743@example.com,0848618022,2023-06-25,Regular,Phuket,22,CRM_V2
C-08342,Wichai Phanuwat,wichai.phanuwat8342@example.com,0893203145,2023-11-01,Regular,Chiang Mai,17,CRM_V2
C-02583,Chai Kaewmanee,dup_malee.thongdee2583@example.com,0822206261,2023-07-15,New,Phuket,14,CRM_V2
C-07173,Malee Wongsawat,malee.wongsawat7173@example.com,0834935292,2022-07-21,New,Bangkok,0,CRM_V2
C-04764,Siriporn Phanuwat,siriporn.phanuwat4764@example.com,0865291006,2022-03-02,Regular,Bangkok,31,CRM_LEGACY
C-08578,Nattaya Phanuwat,nattaya.phanuwat8578@example.com,0884902967,2023-06-29,Regular,Bangkok,7,CRM_V2
C-01746,Chai Wongsawat,chai.wongsawat1746@example.com,0883522045,2023-12-21,Regular,Phuket,0,CRM_V2
C-04833,Wichai Phanuwat,wichai.phanuwat4833@example.com,0858321128,2023-08-07,Regular,Bangkok,16,CRM_LEGACY
C-03307,Pim Thongdee,pim.thongdee3307@example.com,0807162374,2024-03-04,Regular,Chonburi,16,CRM_V2
C-00784,Somsak Suksawat,somsak.suksawat784@example.com,0881133691,2022-09-22,Regular,Bangkok,33,CRM_V2
C-00436,Suda Wongsawat,suda.wongsawat436@example.com,0863349490,2024-03-03,Regular,Phuket,27,CRM_V2
C-08627,Waree Thongdee,waree.thongdee8627@example.com,0816694803,2022-03-13,Regular,Chiang Mai,20,CRM_V2
C-01924,Kittipong Charoensuk,kittipong.charoensuk1924@example.com,0839121111,2022-01-09,New,Phuket,28,CRM_LEGACY
C-04786,Somchai Phanuwat,somchai.phanuwat4786@example.com,0818089475,2024-04-04,Regular,Chiang Mai,4,CRM_V2
C-01079,Siriporn Charoensuk,siriporn.charoensuk1079@example.com,0889927855,2023-07-22,VIP,Phuket,8,CRM_V2
C-00536,Pim Boonmee,pim.boonmee536@example.com,0893657951,2023-05-29,Regular,Khon Kaen,31,CRM_V2
C-01398,Somchai Phanuwat,somchai.phanuwat1398@example.com,0898192802,2024-01-24,VIP,Bangkok,8,CRM_V2
C-06504,Suda Chaiyaporn,suda.chaiyaporn6504@example.com,0822643383,2024-05-24,Regular,Khon Kaen,5,CRM_LEGACY_MIGRATED
C-05877,Ratana Kaewmanee,ratana.kaewmanee5877@example.com,0861579591,2023-02-16,Regular,Chiang Mai,10,CRM_V2
C-00581,Nattaya Phanuwat,nattaya.phanuwat581@example.com,0852507538,2023-04-22,New,Khon Kaen,1,CRM_V2
C-09200,Nattaya Kaewmanee,nattaya.kaewmanee9200@example.com,0850094094,2024-05-07,New,Bangkok,39,CRM_V2
C-05328,Somsak Wongsawat,somsak.wongsawat5328@example.com,0826476935,2023-01-21,Regular,Chiang Mai,0,CRM_V2
C-00548,Somsak Kaewmanee,somsak.kaewmanee548@example.com,0819916510,2022-09-23,Regular,Chiang Mai,1,CRM_LEGACY
C-06332,Waree Rattanakul,waree.rattanakul6332@example.com,0813255162,2022-08-24,Regular,Chiang Mai,40,CRM_V2
C-00665,Preecha Chaiyaporn,preecha.chaiyaporn665@example.com,0833687360,2023-10-28,VIP,Bangkok,2,CRM_V2
C-02158,Malee Chaiyaporn,malee.chaiyaporn2158@example.com,0880777980,2024-05-05,New,Phuket,9,CRM_V2
C-02206,Nattaya Kaewmanee,nattaya.kaewmanee2206@example.com,0852565711,2022-12-23,New,Chonburi,1,CRM_V2
C-01119,Chai Sukjai,chai.sukjai1119@example.com,0857340655,2023-04-20,VIP,Bangkok,36,CRM_LEGACY
C-03891,Kittipong Suksawat,kittipong.suksawat3891@example.com,0874840613,2022-01-23,New,Bangkok,8,CRM_LEGACY
C-00551,Wichai Sukjai,wichai.sukjai551@example.com,0800933586,2022-05-07,Regular,Phuket,37,CRM_V2
C-02365,Ratana Thongdee,ratana.thongdee2365@example.com,0871293496,2023-11-03,Regular,Chonburi,15,CRM_V2
C-09342,Somchai Charoensuk,,0889349788,2023-08-19,New,Bangkok,38,CRM_V2
C-09205,Nattaya Sukjai,nattaya.sukjai9205@example.com,0891885233,2023-08-31,Regular,Phuket,28,CRM_V2
C-03912,Nattaya Sukjai,nattaya.sukjai3912@example.com,0830950487,2024-05-02,Regular,Chonburi,26,CRM_V2
C-02229,Wichai Rattanakul,wichai.rattanakul2229@example.com,0851471749,2022-09-05,Regular,Chiang Mai,2,CRM_V2
C-05466,Wichai Kaewmanee,wichai.kaewmanee5466@example.com,0843340773,2023-05-31,Regular,Phuket,5,CRM_V2
C-07519,Siriporn Suksawat,siriporn.suksawat7519@example.com,0880610756,2021-12-24,Regular,Chonburi,2,CRM_LEGACY
C-03473,Somchai Thongdee,somchai.thongdee3473@example.com,0854952842,2023-12-06,Regular,Phuket,32,CRM_LEGACY
C-08980,Thanapon Charoensuk,thanapon.charoensuk8980@example.com,0802391551,2023-01-04,Regular,Bangkok,27,CRM_V2
C-04497,Wichai Suksawat,wichai.suksawat4497@example.com,0897349016,2023-05-24,Regular,Bangkok,16,CRM_LEGACY
C-07338,Malee Chaiyaporn,malee.chaiyaporn7338@example.com,0816076414,2023-08-21,New,Chonburi,9,CRM_V2
C-01060,Malee Sukjai,malee.sukjai1060@example.com,0889169390,2022-09-26,VIP,Phuket,28,CRM_LEGACY
C-03918,Wichai Chaiyaporn,wichai.chaiyaporn3918@example.com,0895985053,2023-07-18,Regular,Chiang Mai,23,CRM_V2
C-00487,Nattaya Boonmee,nattaya.boonmee487@example.com,0815946623,2022-11-15,VIP,Chonburi,40,CRM_LEGACY_MIGRATED
C-07375,Chai Suksawat,chai.suksawat7375@example.com,0854103238,2023-10-10,New,Chiang Mai,12,CRM_V2
C-02752,Preecha Kaewmanee,preecha.kaewmanee2752@example.com,0890539888,2022-03-18,Regular,Khon Kaen,8,CRM_LEGACY_MIGRATED
C-02730,Anan Rattanakul,anan.rattanakul2730@example.com,0802176831,2024-04-01,Regular,Bangkok,35,CRM_V2
C-05271,Preecha Phanuwat,preecha.phanuwat5271@example.com,0835393230,2023-11-04,New,Bangkok,3,CRM_LEGACY_MIGRATED
C-01870,Waree Chaiyaporn,waree.chaiyaporn1870@example.com,0860399048,2023-02-14,VIP,Phuket,28,CRM_V2
C-05459,Anan Chaiyaporn,anan.chaiyaporn5459@example.com,0896838297,2022-08-25,VIP,Phuket,29,CRM_V2
C-09260,Waree Thongdee,waree.thongdee9260@example.com,0805316862,2023-02-01,New,Chiang Mai,39,CRM_V2
C-01195,Suda Charoensuk,suda.charoensuk1195@example.com,0812284718,2022-07-17,New,Khon Kaen,25,CRM_LEGACY_MIGRATED
C-01660,Somchai Boonmee,somchai.boonmee1660@example.com,0834552085,2022-09-23,VIP,Phuket,31,CRM_V2
C-02100,Anan Rattanakul,anan.rattanakul2100@example.com,0859787639,2022-07-22,Regular,Chonburi,24,CRM_LEGACY_MIGRATED
C-02874,Thanapon Thongdee,thanapon.thongdee2874@example.com,0809939105,2022-06-23,Regular,Bangkok,24,CRM_V2
C-03560,Thanapon Boonmee,thanapon.boonmee3560@example.com,0800866060,2023-06-19,Regular,Bangkok,9,CRM_V2
C-09597,Ratana Sukjai,ratana.sukjai9597@example.com,0808899341,2024-02-18,Regular,Chonburi,39,CRM_LEGACY
C-05110,Anan Wongsawat,anan.wongsawat5110@example.com,0886540529,2024-03-05,VIP,Chonburi,0,CRM_V2
C-06630,Somsak Phanuwat,somsak.phanuwat6630@example.com,0829824043,2022-12-31,Regular,Chonburi,29,CRM_V2
C-04609,Thanapon Wongsawat,thanapon.wongsawat4609@example.com,0880086958,2023-07-21,New,Phuket,31,CRM_V2
C-00537,Siriporn Sukjai,siriporn.sukjai537@example.com,0874921632,2022-03-03,New,Chonburi,36,CRM_V2
C-07944,Anan Chaiyaporn,anan.chaiyaporn7944@example.com,0814530042,2022-12-30,VIP,Chiang Mai,6,CRM_LEGACY
C-01821,Anan Charoensuk,anan.charoensuk1821@example.com,0810520360,2023-02-28,Regular,Chiang Mai,5,CRM_V2
C-07580,Siriporn Rattanakul,siriporn.rattanakul7580@example.com,0849358610,2023-10-27,Regular,Chiang Mai,2,CRM_V2
C-00204,Malee Charoensuk,malee.charoensuk204@example.com,0859959846,2023-07-06,Regular,Khon Kaen,11,CRM_V2
C-06743,Malee Chaiyaporn,malee.chaiyaporn6743@example.com,0827880798,2023-01-06,New,Phuket,19,CRM_LEGACY
C-04122,Suda Thongdee,suda.thongdee4122@example.com,0840503952,2022-09-01,Regular,Bangkok,26,CRM_LEGACY
C-01363,Somchai Suksawat,somchai.suksawat1363@example.com,0895899942,2024-04-10,Regular,Chonburi,22,CRM_V2
C-07293,Wichai Wongsawat,wichai.wongsawat7293@example.com,0805291215,2022-04-08,Regular,Khon Kaen,13,CRM_V2
C-07004,Waree Chaiyaporn,waree.chaiyaporn7004@example.com,0854892315,2021-12-31,New,Khon Kaen,27,CRM_V2
C-01788,Waree Boonmee,waree.boonmee1788@example.com,0893046881,2023-10-21,Regular,Khon Kaen,6,CRM_V2
C-08529,Siriporn Phanuwat,siriporn.phanuwat8529@example.com,0881102236,2024-02-28,Regular,Khon Kaen,19,CRM_V2
C-09291,Somsak Kaewmanee,somsak.kaewmanee9291@example.com,0868662536,2023-12-13,Regular,Bangkok,21,CRM_V2
C-09688,Nattaya Suksawat,nattaya.suksawat9688@example.com,0842446208,2023-12-18,Regular,Chiang Mai,25,CRM_V2
C-03009,Thanapon Boonmee,thanapon.boonmee3009@example.com,0857728262,2022-02-21,Regular,Chonburi,17,CRM_LEGACY
